3110,3016,382563,655761,515187
3110,3020,413761,655761,531669
3110,3022,426666,655761,544524
3110,3030,436974,655761,551073
3110,3034,439326,655761,551932
3110,3040,454456,655761,561673
3110,3042,459121,655761,559810
3110,3050,502851,655761,583935
3110,3052,499733,655761,576958
3110,3100,590973,655761,639049
4000,2008,533,689935,12647
4000,2010,796,689935,13961
4000,2025,1129,689935,16375
4000,2026,1195,689935,16734
4000,2027,1772,689935,17410
4000,2030,2169,689935,19556
4000,2032,3729,689935,27567
4000,2040,7601,689935,44472
4000,2042,8013,689935,45577
4000,2060,14451,689935,68759
4000,2070,18461,689935,89236
4000,2080,21251,689935,102795
4000,2082,20501,689935,104732
4000,2084,23060,689935,112719
4000,2100,35899,689935,134303
4000,2102,66045,689935,182244
4000,2104,68020,689935,187582
4000,2200,88370,689935,216806
4000,2202,97290,689935,232675
4000,2300,122916,689935,315511
4000,2302,126726,689935,320056
4000,2304,133593,689935,328047
4000,2306,154504,689935,341987
4000,2400,192651,689935,380740
4000,2402,203547,689935,372865
4000,2500,266684,689935,435891
4000,2502,310104,689935,497537
4000,2504,316046,689935,500481
4000,3006,316046,689935,500481
4000,3008,335516,689935,497649
4000,3010,340010,689935,499890
4000,3012,340643,689935,500414
4000,3014,352075,689935,512364
4000,3016,363703,689935,515187
4000,3020,393030,689935,531669
4000,3022,394201,689935,544524
4000,3030,403200,689935,551073
4000,3034,405339,689935,551932
4000,3040,419317,689935,561673
4000,3042,423078,689935,559810
4000,3050,461895,689935,583935
4000,3052,470360,689935,576958
4000,3100,535784,689935,639049
4000,3110,563091,689935,655761
4002,2008,533,702968,12647
4002,2010,796,702968,13961
4002,2025,1186,702968,16375
4002,2026,1252,702968,16734
4002,2027,1829,702968,17410
4002,2030,2226,702968,19556
4002,2032,3786,702968,27567
4002,2040,7972,702968,44472
4002,2042,8096,702968,45577
4002,2060,14492,702968,68759
4002,2070,18502,702968,89236
4002,2080,21292,702968,102795
4002,2082,20507,702968,104732
4002,2084,23066,702968,112719
4002,2100,35909,702968,134303
4002,2102,66194,702968,182244
4002,2104,68169,702968,187582
4002,2200,88491,702968,216806
4002,2202,97373,702968,232675
4002,2300,129769,702968,315511
4002,2302,133659,702968,320056
4002,2304,140540,702968,328047
4002,2306,163832,702968,341987
4002,2400,202076,702968,380740
4002,2402,203575,702968,372865
4002,2500,277342,702968,435891
4002,2502,321337,702968,497537
4002,2504,327279,702968,500481
4002,3006,327279,702968,500481
4002,3008,335426,702968,497649
4002,3010,339913,702968,499890
4002,3012,340546,702968,500414
4002,3014,351923,702968,512364
4002,3016,363531,702968,515187
4002,3020,392653,702968,531669
4002,3022,405161,702968,544524
4002,3030,414160,702968,551073
4002,3034,416299,702968,551932
4002,3040,430331,702968,561673
4002,3042,434187,702968,559810
4002,3050,472889,702968,583935
4002,3052,469572,702968,576958
4002,3100,545588,702968,639049
4002,3110,572757,702968,655761
4002,4000,653575,702968,689935
4004,2008,533,705772,12647
4004,2010,796,705772,13961
4004,2025,1186,705772,16375
4004,2026,1252,705772,16734
4004,2027,1829,705772,17410
4004,2030,2226,705772,19556
4004,2032,3810,705772,27567
4004,2040,7994,705772,44472
4004,2042,8118,705772,45577
4004,2060,14514,705772,68759
4004,2070,18524,705772,89236
4004,2080,21316,705772,102795
4004,2082,20531,705772,104732
4004,2084,23090,705772,112719
4004,2100,35795,705772,134303
4004,2102,66080,705772,182244
4004,2104,68055,705772,187582
4004,2200,88302,705772,216806
4004,2202,97208,705772,232675
4004,2300,129536,705772,315511
4004,2302,133508,705772,320056
4004,2304,140253,705772,328047
4004,2306,163505,705772,341987
4004,2400,201613,705772,380740
4004,2402,202813,705772,372865
4004,2500,276320,705772,435891
4004,2502,320225,705772,497537
4004,2504,326104,705772,500481
4004,3006,326104,705772,500481
4004,3008,334214,705772,497649
4004,3010,338701,705772,499890
4004,3012,339334,705772,500414
4004,3014,350715,705772,512364
4004,3016,362235,705772,515187
4004,3020,391488,705772,531669
4004,3022,404006,705772,544524
4004,3030,412917,705772,551073
4004,3034,415056,705772,551932
4004,3040,429011,705772,561673
4004,3042,432685,705772,559810
4004,3050,471258,705772,583935
4004,3052,467933,705772,576958
4004,3100,543341,705772,639049
4004,3110,570466,705772,655761
4004,4000,648842,705772,689935
4004,4002,669160,705772,702968
4100,2008,528,719462,12647
4100,2010,791,719462,13961
4100,2025,1181,719462,16375
4100,2026,1247,719462,16734
4100,2027,1824,719462,17410
4100,2030,2221,719462,19556
4100,2032,3805,719462,27567
4100,2040,7974,719462,44472
4100,2042,8084,719462,45577
4100,2060,14414,719462,68759
4100,2070,18438,719462,89236
4100,2080,21191,719462,102795
4100,2082,20416,719462,104732
4100,2084,22975,719462,112719
4100,2100,35470,719462,134303
4100,2102,65693,719462,182244
4100,2104,67664,719462,187582
4100,2200,87800,719462,216806
4100,2202,96612,719462,232675
4100,2300,128665,719462,315511
4100,2302,132633,719462,320056
4100,2304,139328,719462,328047
4100,2306,162256,719462,341987
4100,2400,199744,719462,380740
4100,2402,200927,719462,372865
4100,2500,273670,719462,435891
4100,2502,315798,719462,497537
4100,2504,321572,719462,500481
4100,3006,321572,719462,500481
4100,3008,329093,719462,497649
4100,3010,333520,719462,499890
4100,3012,334207,719462,500414
4100,3014,345527,719462,512364
4100,3016,356764,719462,515187
4100,3020,385449,719462,531669
4100,3022,397966,719462,544524
4100,3030,406594,719462,551073
4100,3034,408404,719462,551932
4100,3040,422179,719462,561673
4100,3042,425754,719462,559810
4100,3050,462633,719462,583935
4100,3052,458455,719462,576958
4100,3100,529742,719462,639049
4100,3110,555965,719462,655761
4100,4000,625994,719462,689935
4100,4002,645560,719462,702968
4100,4004,652843,719462,705772
4102,2008,528,719926,12647
4102,2010,791,719926,13961
4102,2025,1181,719926,16375
4102,2026,1247,719926,16734
4102,2027,1824,719926,17410
4102,2030,2221,719926,19556
4102,2032,3805,719926,27567
4102,2040,7974,719926,44472
4102,2042,8084,719926,45577
4102,2060,14414,719926,68759
4102,2070,18438,719926,89236
4102,2080,21191,719926,102795
4102,2082,20416,719926,104732
4102,2084,22975,719926,112719
4102,2100,35470,719926,134303
4102,2102,65693,719926,182244
4102,2104,67664,719926,187582
4102,2200,87768,719926,216806
4102,2202,96598,719926,232675
4102,2300,128602,719926,315511
4102,2302,132570,719926,320056
4102,2304,139265,719926,328047
4102,2306,162093,719926,341987
4102,2400,199502,719926,380740
4102,2402,200693,719926,372865
4102,2500,273376,719926,435891
4102,2502,315447,719926,497537
4102,2504,321221,719926,500481
4102,3006,321221,719926,500481
4102,3008,328752,719926,497649
4102,3010,333179,719926,499890
4102,3012,333766,719926,500414
4102,3014,345064,719926,512364
4102,3016,356287,719926,515187
4102,3020,384972,719926,531669
4102,3022,397489,719926,544524
4102,3030,406162,719926,551073
4102,3034,407972,719926,551932
4102,3040,421669,719926,561673
4102,3042,425244,719926,559810
4102,3050,462051,719926,583935
4102,3052,458021,719926,576958
4102,3100,529255,719926,639049
4102,3110,555478,719926,655761
4102,4000,625455,719926,689935
4102,4002,644911,719926,702968
4102,4004,652164,719926,705772
4102,4100,689203,719926,719462
4104,2008,528,720224,12647
4104,2010,791,720224,13961
4104,2025,1181,720224,16375
4104,2026,1247,720224,16734
4104,2027,1824,720224,17410
4104,2030,2221,720224,19556
4104,2032,3805,720224,27567
4104,2040,7974,720224,44472
4104,2042,8084,720224,45577
4104,2060,14414,720224,68759
4104,2070,18438,720224,89236
4104,2080,21191,720224,102795
4104,2082,20416,720224,104732
4104,2084,22975,720224,112719
4104,2100,35470,720224,134303
4104,2102,65693,720224,182244
4104,2104,67664,720224,187582
4104,2200,87768,720224,216806
4104,2202,96598,720224,232675
4104,2300,128602,720224,315511
4104,2302,132570,720224,320056
4104,2304,139265,720224,328047
4104,2306,162093,720224,341987
4104,2400,199502,720224,380740
4104,2402,200693,720224,372865
4104,2500,273334,720224,435891
4104,2502,315405,720224,497537
4104,2504,321179,720224,500481
4104,3006,321179,720224,500481
4104,3008,328710,720224,497649
4104,3010,333137,720224,499890
4104,3012,333724,720224,500414
4104,3014,345022,720224,512364
4104,3016,356245,720224,515187
4104,3020,384930,720224,531669
4104,3022,397435,720224,544524
4104,3030,406080,720224,551073
4104,3034,407890,720224,551932
4104,3040,421587,720224,561673
4104,3042,425162,720224,559810
4104,3050,461965,720224,583935
4104,3052,457935,720224,576958
4104,3100,529175,720224,639049
4104,3110,555398,720224,655761
4104,4000,625193,720224,689935
4104,4002,644649,720224,702968
4104,4004,651958,720224,705772
4104,4100,688919,720224,719462
4104,4102,691076,720224,719926
4200,2008,528,735789,12647
4200,2010,784,735789,13961
4200,2025,1174,735789,16375
4200,2026,1240,735789,16734
4200,2027,1817,735789,17410
4200,2030,2214,735789,19556
4200,2032,3798,735789,27567
4200,2040,7967,735789,44472
4200,2042,8077,735789,45577
4200,2060,14342,735789,68759
4200,2070,18326,735789,89236
4200,2080,21047,735789,102795
4200,2082,20272,735789,104732
4200,2084,22831,735789,112719
4200,2100,35301,735789,134303
4200,2102,65542,735789,182244
4200,2104,67499,735789,187582
4200,2200,87282,735789,216806
4200,2202,96070,735789,232675
4200,2300,128025,735789,315511
4200,2302,131987,735789,320056
4200,2304,138528,735789,328047
4200,2306,161361,735789,341987
4200,2400,198092,735789,380740
4200,2402,199192,735789,372865
4200,2500,271268,735789,435891
4200,2502,311631,735789,497537
4200,2504,316899,735789,500481
4200,3006,316899,735789,500481
4200,3008,321387,735789,497649
4200,3010,325707,735789,499890
4200,3012,326182,735789,500414
4200,3014,337162,735789,512364
4200,3016,348291,735789,515187
4200,3020,376372,735789,531669
4200,3022,388738,735789,544524
4200,3030,397020,735789,551073
4200,3034,398519,735789,551932
4200,3040,412038,735789,561673
4200,3042,415558,735789,559810
4200,3050,448246,735789,583935
4200,3052,444188,735789,576958
4200,3100,514523,735789,639049
4200,3110,540428,735789,655761
4200,4000,606647,735789,689935
4200,4002,625763,735789,702968
4200,4004,632841,735789,705772
4200,4100,666801,735789,719462
4200,4102,668501,735789,719926
4200,4104,669072,735789,720224
4202,2008,528,740168,12647
4202,2010,784,740168,13961
4202,2025,1174,740168,16375
4202,2026,1240,740168,16734
4202,2027,1817,740168,17410
4202,2030,2214,740168,19556
4202,2032,3798,740168,27567
4202,2040,7967,740168,44472
4202,2042,8077,740168,45577
4202,2060,14346,740168,68759
4202,2070,18330,740168,89236
4202,2080,21051,740168,102795
4202,2082,20276,740168,104732
4202,2084,22835,740168,112719
4202,2100,35305,740168,134303
4202,2102,65546,740168,182244
4202,2104,67503,740168,187582
4202,2200,87286,740168,216806
4202,2202,96074,740168,232675
4202,2300,128029,740168,315511
4202,2302,131991,740168,320056
4202,2304,138532,740168,328047
4202,2306,161365,740168,341987
4202,2400,198050,740168,380740
4202,2402,199150,740168,372865
4202,2500,271242,740168,435891
4202,2502,314449,740168,497537
4202,2504,319717,740168,500481
4202,3006,319717,740168,500481
4202,3008,321387,740168,497649
4202,3010,325707,740168,499890
4202,3012,326182,740168,500414
4202,3014,337162,740168,512364
4202,3016,348291,740168,515187
4202,3020,376372,740168,531669
4202,3022,388708,740168,544524
4202,3030,396990,740168,551073
4202,3034,398489,740168,551932
4202,3040,412008,740168,561673
4202,3042,415528,740168,559810
4202,3050,448216,740168,583935
4202,3052,444188,740168,576958
4202,3100,514485,740168,639049
4202,3110,540390,740168,655761
4202,4000,606593,740168,689935
4202,4002,625678,740168,702968
4202,4004,632756,740168,705772
4202,4100,666566,740168,719462
4202,4102,668390,740168,719926
4202,4104,668961,740168,720224
4202,4200,706890,740168,735789
4204,2008,528,748381,12647
4204,2010,784,748381,13961
4204,2025,1174,748381,16375
4204,2026,1240,748381,16734
4204,2027,1817,748381,17410
4204,2030,2214,748381,19556
4204,2032,3798,748381,27567
4204,2040,7940,748381,44472
4204,2042,8035,748381,45577
4204,2060,14321,748381,68759
4204,2070,18223,748381,89236
4204,2080,20910,748381,102795
4204,2082,20149,748381,104732
4204,2084,22714,748381,112719
4204,2100,35011,748381,134303
4204,2102,65245,748381,182244
4204,2104,67188,748381,187582
4204,2200,86265,748381,216806
4204,2202,94918,748381,232675
4204,2300,126569,748381,315511
4204,2302,130448,748381,320056
4204,2304,136933,748381,328047
4204,2306,159405,748381,341987
4204,2400,195479,748381,380740
4204,2402,196344,748381,372865
4204,2500,267451,748381,435891
4204,2502,309389,748381,497537
4204,2504,314648,748381,500481
4204,3006,314648,748381,500481
4204,3008,316131,748381,497649
4204,3010,320416,748381,499890
4204,3012,320891,748381,500414
4204,3014,331510,748381,512364
4204,3016,342585,748381,515187
4204,3020,369683,748381,531669
4204,3022,382028,748381,544524
4204,3030,390106,748381,551073
4204,3034,391492,748381,551932
4204,3040,404522,748381,561673
4204,3042,408007,748381,559810
4204,3050,439200,748381,583935
4204,3052,435145,748381,576958
4204,3100,504167,748381,639049
4204,3110,529741,748381,655761
4204,4000,592877,748381,689935
4204,4002,611911,748381,702968
4204,4004,618668,748381,705772
4204,4100,650671,748381,719462
4204,4102,652277,748381,719926
4204,4104,652836,748381,720224
4204,4200,688064,748381,735789
4204,4202,692098,748381,740168
4208,2008,528,763025,12647
4208,2010,784,763025,13961
4208,2025,1174,763025,16375
4208,2026,1240,763025,16734
4208,2027,1809,763025,17410
4208,2030,2206,763025,19556
4208,2032,3806,763025,27567
4208,2040,7948,763025,44472
4208,2042,8043,763025,45577
4208,2060,14341,763025,68759
4208,2070,18248,763025,89236
4208,2080,20920,763025,102795
4208,2082,20167,763025,104732
4208,2084,22732,763025,112719
4208,2100,35027,763025,134303
4208,2102,65261,763025,182244
4208,2104,67224,763025,187582
4208,2200,86378,763025,216806
4208,2202,95045,763025,232675
4208,2300,126451,763025,315511
4208,2302,130336,763025,320056
4208,2304,136807,763025,328047
4208,2306,159190,763025,341987
4208,2400,195261,763025,380740
4208,2402,195991,763025,372865
4208,2500,266607,763025,435891
4208,2502,308425,763025,497537
4208,2504,313598,763025,500481
4208,3006,313598,763025,500481
4208,3008,314882,763025,497649
4208,3010,319167,763025,499890
4208,3012,319642,763025,500414
4208,3014,330171,763025,512364
4208,3016,341216,763025,515187
4208,3020,368014,763025,531669
4208,3022,380365,763025,544524
4208,3030,388323,763025,551073
4208,3034,389709,763025,551932
4208,3040,402716,763025,561673
4208,3042,406201,763025,559810
4208,3050,437155,763025,583935
4208,3052,433078,763025,576958
4208,3100,501613,763025,639049
4208,3110,527045,763025,655761
4208,4000,588434,763025,689935
4208,4002,607335,763025,702968
4208,4004,613983,763025,705772
4208,4100,645369,763025,719462
4208,4102,646956,763025,719926
4208,4104,647515,763025,720224
4208,4200,680241,763025,735789
4208,4202,684181,763025,740168
4208,4204,709470,763025,748381
4300,2008,479,754930,12647
4300,2010,728,754930,13961
4300,2025,1124,754930,16375
4300,2026,1190,754930,16734
4300,2027,1759,754930,17410
4300,2030,2157,754930,19556
4300,2032,3718,754930,27567
4300,2040,7816,754930,44472
4300,2042,7911,754930,45577
4300,2060,14173,754930,68759
4300,2070,17942,754930,89236
4300,2080,20571,754930,102795
4300,2082,19762,754930,104732
4300,2084,22303,754930,112719
4300,2100,34389,754930,134303
4300,2102,64340,754930,182244
4300,2104,66315,754930,187582
4300,2200,84833,754930,216806
4300,2202,93470,754930,232675
4300,2300,124174,754930,315511
4300,2302,127746,754930,320056
4300,2304,133878,754930,328047
4300,2306,155589,754930,341987
4300,2400,190721,754930,380740
4300,2402,191216,754930,372865
4300,2500,260356,754930,435891
4300,2502,299310,754930,497537
4300,2504,304275,754930,500481
4300,3006,304275,754930,500481
4300,3008,304682,754930,497649
4300,3010,308812,754930,499890
4300,3012,309234,754930,500414
4300,3014,319478,754930,512364
4300,3016,329379,754930,515187
4300,3020,354644,754930,531669
4300,3022,366983,754930,544524
4300,3030,374346,754930,551073
4300,3034,375617,754930,551932
4300,3040,387860,754930,561673
4300,3042,391216,754930,559810
4300,3050,418049,754930,583935
4300,3052,413589,754930,576958
4300,3100,470949,754930,639049
4300,3110,493813,754930,655761
4300,4000,546741,754930,689935
4300,4002,565279,754930,702968
4300,4004,570577,754930,705772
4300,4100,595827,754930,719462
4300,4102,597197,754930,719926
4300,4104,597506,754930,720224
4300,4200,627707,754930,735789
4300,4202,631445,754930,740168
4300,4204,652822,754930,748381
4300,4208,671284,754930,763025
4302,2008,479,755156,12647
4302,2010,728,755156,13961
4302,2025,1124,755156,16375
4302,2026,1190,755156,16734
4302,2027,1759,755156,17410
4302,2030,2157,755156,19556
4302,2032,3718,755156,27567
4302,2040,7816,755156,44472
4302,2042,7911,755156,45577
4302,2060,14173,755156,68759
4302,2070,17942,755156,89236
4302,2080,20571,755156,102795
4302,2082,19762,755156,104732
4302,2084,22303,755156,112719
4302,2100,34389,755156,134303
4302,2102,64340,755156,182244
4302,2104,66315,755156,187582
4302,2200,84833,755156,216806
4302,2202,93470,755156,232675
4302,2300,124168,755156,315511
4302,2302,127740,755156,320056
4302,2304,133868,755156,328047
4302,2306,155547,755156,341987
4302,2400,190671,755156,380740
4302,2402,191172,755156,372865
4302,2500,260165,755156,435891
4302,2502,298816,755156,497537
4302,2504,303756,755156,500481
4302,3006,303756,755156,500481
4302,3008,304104,755156,497649
4302,3010,308234,755156,499890
4302,3012,308655,755156,500414
4302,3014,318827,755156,512364
4302,3016,328690,755156,515187
4302,3020,353768,755156,531669
4302,3022,366107,755156,544524
4302,3030,373477,755156,551073
4302,3034,374719,755156,551932
4302,3040,386904,755156,561673
4302,3042,390251,755156,559810
4302,3050,417021,755156,583935
4302,3052,412561,755156,576958
4302,3100,469849,755156,639049
4302,3110,492713,755156,655761
4302,4000,544939,755156,689935
4302,4002,563440,755156,702968
4302,4004,568732,755156,705772
4302,4100,593814,755156,719462
4302,4102,595184,755156,719926
4302,4104,595493,755156,720224
4302,4200,625503,755156,735789
4302,4202,629241,755156,740168
4302,4204,650538,755156,748381
4302,4208,669070,755156,763025
4302,4300,724313,755156,754930
4304,2008,479,755338,12647
4304,2010,728,755338,13961
4304,2025,1124,755338,16375
4304,2026,1190,755338,16734
4304,2027,1759,755338,17410
4304,2030,2157,755338,19556
4304,2032,3718,755338,27567
4304,2040,7816,755338,44472
4304,2042,7911,755338,45577
4304,2060,14173,755338,68759
4304,2070,17942,755338,89236
4304,2080,20571,755338,102795
4304,2082,19762,755338,104732
4304,2084,22303,755338,112719
4304,2100,34389,755338,134303
4304,2102,64340,755338,182244
4304,2104,66315,755338,187582
4304,2200,84833,755338,216806
4304,2202,93470,755338,232675
4304,2300,124168,755338,315511
4304,2302,127740,755338,320056
4304,2304,133868,755338,328047
4304,2306,155547,755338,341987
4304,2400,190637,755338,380740
4304,2402,191130,755338,372865
4304,2500,260077,755338,435891
4304,2502,298728,755338,497537
4304,2504,303668,755338,500481
4304,3006,303668,755338,500481
4304,3008,304020,755338,497649
4304,3010,308150,755338,499890
4304,3012,308571,755338,500414
4304,3014,318733,755338,512364
4304,3016,328596,755338,515187
4304,3020,353674,755338,531669
4304,3022,366013,755338,544524
4304,3030,373369,755338,551073
4304,3034,374611,755338,551932
4304,3040,386584,755338,561673
4304,3042,389931,755338,559810
4304,3050,416663,755338,583935
4304,3052,412203,755338,576958
4304,3100,469491,755338,639049
4304,3110,492355,755338,655761
4304,4000,544535,755338,689935
4304,4002,563036,755338,702968
4304,4004,568292,755338,705772
4304,4100,593358,755338,719462
4304,4102,594722,755338,719926
4304,4104,595031,755338,720224
4304,4200,625025,755338,735789
4304,4202,628763,755338,740168
4304,4204,650064,755338,748381
4304,4208,668596,755338,763025
4304,4300,723839,755338,754930
4304,4302,726690,755338,755156
4306,2008,479,753022,12647
4306,2010,728,753022,13961
4306,2025,1124,753022,16375
4306,2026,1190,753022,16734
4306,2027,1759,753022,17410
4306,2030,2157,753022,19556
4306,2032,3718,753022,27567
4306,2040,7816,753022,44472
4306,2042,7926,753022,45577
4306,2060,14188,753022,68759
4306,2070,17927,753022,89236
4306,2080,20556,753022,102795
4306,2082,19762,753022,104732
4306,2084,22303,753022,112719
4306,2100,34327,753022,134303
4306,2102,64278,753022,182244
4306,2104,66253,753022,187582
4306,2200,84793,753022,216806
4306,2202,93435,753022,232675
4306,2300,123950,753022,315511
4306,2302,127522,753022,320056
4306,2304,133633,753022,328047
4306,2306,155319,753022,341987
4306,2400,190151,753022,380740
4306,2402,190624,753022,372865
4306,2500,259318,753022,435891
4306,2502,295210,753022,497537
4306,2504,300072,753022,500481
4306,3006,300072,753022,500481
4306,3008,302818,753022,497649
4306,3010,306908,753022,499890
4306,3012,307329,753022,500414
4306,3014,317498,753022,512364
4306,3016,327311,753022,515187
4306,3020,352327,753022,531669
4306,3022,364666,753022,544524
4306,3030,372022,753022,551073
4306,3034,373264,753022,551932
4306,3040,385247,753022,561673
4306,3042,388594,753022,559810
4306,3050,415171,753022,583935
4306,3052,410695,753022,576958
4306,3100,467326,753022,639049
4306,3110,490186,753022,655761
4306,4000,541797,753022,689935
4306,4002,560298,753022,702968
4306,4004,565512,753022,705772
4306,4100,590358,753022,719462
4306,4102,591654,753022,719926
4306,4104,591963,753022,720224
4306,4200,621877,753022,735789
4306,4202,622501,753022,740168
4306,4204,643162,753022,748381
4306,4208,661600,753022,763025
4306,4300,715272,753022,754930
4306,4302,717822,753022,755156
4306,4304,718558,753022,755338
4310,2008,479,766961,12647
4310,2010,728,766961,13961
4310,2025,1124,766961,16375
4310,2026,1190,766961,16734
4310,2027,1759,766961,17410
4310,2030,2157,766961,19556
4310,2032,3690,766961,27567
4310,2040,7788,766961,44472
4310,2042,7898,766961,45577
4310,2060,14159,766961,68759
4310,2070,17846,766961,89236
4310,2080,20479,766961,102795
4310,2082,19709,766961,104732
4310,2084,22201,766961,112719
4310,2100,34132,766961,134303
4310,2102,64063,766961,182244
4310,2104,66018,766961,187582
4310,2200,84451,766961,216806
4310,2202,93020,766961,232675
4310,2300,123400,766961,315511
4310,2302,126980,766961,320056
4310,2304,133089,766961,328047
4310,2306,154740,766961,341987
4310,2400,189139,766961,380740
4310,2402,189613,766961,372865
4310,2500,257572,766961,435891
4310,2502,293048,766961,497537
4310,2504,297683,766961,500481
4310,3006,297683,766961,500481
4310,3008,300130,766961,497649
4310,3010,304067,766961,499890
4310,3012,304448,766961,500414
4310,3014,314435,766961,512364
4310,3016,323869,766961,515187
4310,3020,348626,766961,531669
4310,3022,360965,766961,544524
4310,3030,368166,766961,551073
4310,3034,369380,766961,551932
4310,3040,381211,766961,561673
4310,3042,384534,766961,559810
4310,3050,410694,766961,583935
4310,3052,406348,766961,576958
4310,3100,462639,766961,639049
4310,3110,485356,766961,655761
4310,4000,535620,766961,689935
4310,4002,554119,766961,702968
4310,4004,559207,766961,705772
4310,4100,584053,766961,719462
4310,4102,585297,766961,719926
4310,4104,585567,766961,720224
4310,4200,614922,766961,735789
4310,4202,615503,766961,740168
4310,4204,635200,766961,748381
4310,4208,653388,766961,763025
4310,4300,704780,766961,754930
4310,4302,707277,766961,755156
4310,4304,707977,766961,755338
4310,4306,714292,766961,753022
4312,2008,479,767813,12647
4312,2010,728,767813,13961
4312,2025,1124,767813,16375
4312,2026,1190,767813,16734
4312,2027,1759,767813,17410
4312,2030,2157,767813,19556
4312,2032,3690,767813,27567
4312,2040,7788,767813,44472
4312,2042,7898,767813,45577
4312,2060,14159,767813,68759
4312,2070,17846,767813,89236
4312,2080,20479,767813,102795
4312,2082,19709,767813,104732
4312,2084,22201,767813,112719
4312,2100,34132,767813,134303
4312,2102,64033,767813,182244
4312,2104,65988,767813,187582
4312,2200,84377,767813,216806
4312,2202,92946,767813,232675
4312,2300,123312,767813,315511
4312,2302,126892,767813,320056
4312,2304,133001,767813,328047
4312,2306,154652,767813,341987
4312,2400,189051,767813,380740
4312,2402,189507,767813,372865
4312,2500,257332,767813,435891
4312,2502,292772,767813,497537
4312,2504,297407,767813,500481
4312,3006,297407,767813,500481
4312,3008,299854,767813,497649
4312,3010,303791,767813,499890
4312,3012,304172,767813,500414
4312,3014,314151,767813,512364
4312,3016,323585,767813,515187
4312,3020,348341,767813,531669
4312,3022,360680,767813,544524
4312,3030,367883,767813,551073
4312,3034,369077,767813,551932
4312,3040,380908,767813,561673
4312,3042,384231,767813,559810
4312,3050,410329,767813,583935
4312,3052,405983,767813,576958
4312,3100,462267,767813,639049
4312,3110,484956,767813,655761
4312,4000,535229,767813,689935
4312,4002,553728,767813,702968
4312,4004,558816,767813,705772
4312,4100,583662,767813,719462
4312,4102,584906,767813,719926
4312,4104,585176,767813,720224
4312,4200,614186,767813,735789
4312,4202,614767,767813,740168
4312,4204,634438,767813,748381
4312,4208,652572,767813,763025
4312,4300,703642,767813,754930
4312,4302,706130,767813,755156
4312,4304,706816,767813,755338
4312,4306,713101,767813,753022
4312,4310,738632,767813,766961
4314,2008,479,767813,12647
4314,2010,728,767813,13961
4314,2025,1124,767813,16375
4314,2026,1190,767813,16734
4314,2027,1759,767813,17410
4314,2030,2157,767813,19556
4314,2032,3690,767813,27567
4314,2040,7788,767813,44472
4314,2042,7898,767813,45577
4314,2060,14159,767813,68759
4314,2070,17846,767813,89236
4314,2080,20479,767813,102795
4314,2082,19709,767813,104732
4314,2084,22201,767813,112719
4314,2100,34132,767813,134303
4314,2102,64033,767813,182244
4314,2104,65988,767813,187582
4314,2200,84377,767813,216806
4314,2202,92946,767813,232675
4314,2300,123312,767813,315511
4314,2302,126892,767813,320056
4314,2304,133001,767813,328047
4314,2306,154652,767813,341987
4314,2400,189051,767813,380740
4314,2402,189473,767813,372865
4314,2500,257298,767813,435891
4314,2502,292738,767813,497537
4314,2504,297373,767813,500481
4314,3006,297373,767813,500481
4314,3008,299820,767813,497649
4314,3010,303757,767813,499890
4314,3012,304138,767813,500414
4314,3014,314117,767813,512364
4314,3016,323551,767813,515187
4314,3020,348307,767813,531669
4314,3022,360646,767813,544524
4314,3030,367849,767813,551073
4314,3034,369043,767813,551932
4314,3040,380874,767813,561673
4314,3042,384197,767813,559810
4314,3050,410295,767813,583935
4314,3052,405949,767813,576958
4314,3100,462233,767813,639049
4314,3110,484922,767813,655761
4314,4000,535195,767813,689935
4314,4002,553694,767813,702968
4314,4004,558782,767813,705772
4314,4100,583628,767813,719462
4314,4102,584872,767813,719926
4314,4104,585142,767813,720224
4314,4200,614152,767813,735789
4314,4202,614733,767813,740168
4314,4204,634404,767813,748381
4314,4208,652538,767813,763025
4314,4300,703608,767813,754930
4314,4302,706096,767813,755156
4314,4304,706782,767813,755338
4314,4306,713067,767813,753022
4314,4310,738598,767813,766961
4314,4312,741090,767813,767813
4400,2008,479,773478,12647
4400,2010,728,773478,13961
4400,2025,1122,773478,16375
4400,2026,1188,773478,16734
4400,2027,1757,773478,17410
4400,2030,2155,773478,19556
4400,2032,3688,773478,27567
4400,2040,7743,773478,44472
4400,2042,7853,773478,45577
4400,2060,14006,773478,68759
4400,2070,17692,773478,89236
4400,2080,20309,773478,102795
4400,2082,19526,773478,104732
4400,2084,21975,773478,112719
4400,2100,33651,773478,134303
4400,2102,63551,773478,182244
4400,2104,65506,773478,187582
4400,2200,83728,773478,216806
4400,2202,92253,773478,232675
4400,2300,122572,773478,315511
4400,2302,126141,773478,320056
4400,2304,132250,773478,328047
4400,2306,153637,773478,341987
4400,2400,187781,773478,380740
4400,2402,188130,773478,372865
4400,2500,254862,773478,435891
4400,2502,289518,773478,497537
4400,2504,294118,773478,500481
4400,3006,294118,773478,500481
4400,3008,296251,773478,497649
4400,3010,300162,773478,499890
4400,3012,300543,773478,500414
4400,3014,310348,773478,512364
4400,3016,319596,773478,515187
4400,3020,344037,773478,531669
4400,3022,356319,773478,544524
4400,3030,363488,773478,551073
4400,3034,364658,773478,551932
4400,3040,376455,773478,561673
4400,3042,379739,773478,559810
4400,3050,404740,773478,583935
